player_id,purchase_datetime,price,purchase_id
1754,2022-07-21,39.68,14346
1754,2022-09-01,48.41,14347
1754,2022-02-07,25.98,14348
1754,2022-04-17,25.46,14349
1755,2022-11-23,48.44,14350
1755,2022-12-31,24.67,14351
1755,2022-10-20,31.26,14352
1755,2022-09-03,41.26,14353
1756,2022-12-31,18.68,14354
1756,2022-02-15,20.08,14355
1756,2022-11-01,25.03,14356
1757,2022-08-06,48.98,14357
1757,2022-04-03,12.57,14358
1758,2022-06-29,42.4,14359
1758,2022-06-11,40.56,14360
1759,2022-09-26,10.89,14361
1759,2022-07-12,20.28,14362
1759,2022-01-07,40.99,14363
1760,2022-11-13,31.73,14364
1760,2022-01-12,32.92,14365
1761,2022-08-23,12.84,14366
1761,2022-04-09,6.33,14367
1762,2022-06-29,21.52,14368
1763,2022-09-28,30.71,14369
1763,2022-04-25,41.08,14370
1764,2022-07-08,13.42,14371
1765,2022-08-17,7.97,14372
1765,2022-09-20,7.51,14373
1765,2022-02-11,19.42,14374
1765,2022-08-05,45.18,14375
1766,2022-10-27,41.8,14376
1766,2022-07-16,21.77,14377
1766,2022-03-01,5.07,14378
1766,2022-07-20,20.46,14379
1767,2022-07-24,25.8,14380
1768,2022-05-03,5.86,14381
1768,2022-05-09,32.82,14382
1769,2022-06-29,25.58,14383
1770,2022-12-16,31.85,14384
1771,2022-05-08,41.48,14385
1771,2022-04-27,23.54,14386
1771,2022-03-11,48.5,14387
1771,2022-08-29,29.49,14388
1772,2022-04-12,14.68,14389
1773,2022-10-04,18.79,14390
1773,2022-08-16,19.96,14391
1774,2022-05-29,24.84,14392
1774,2022-12-31,11.31,14393
1774,2022-10-07,27.41,14394
1774,2022-01-16,11.71,14395
1775,2022-09-06,49.99,14396
1775,2022-04-05,8.48,14397
1775,2022-01-29,44.65,14398
1775,2022-07-12,24.6,14399
1776,2022-06-10,34.26,14400
1776,2022-12-22,34.76,14401
1776,2022-02-20,35.69,14402
1777,2022-04-14,19.37,14403
1777,2022-07-17,4.14,14404
1778,2022-03-11,46.45,14405
1778,2022-04-04,4.28,14406
1779,2022-12-11,23.81,14407
1779,2022-06-01,4.88,14408
1779,2022-06-28,17.74,14409
1780,2022-07-15,21.97,14410
1780,2022-10-06,13.4,14411
1780,2022-09-13,46.82,14412
1780,2022-05-15,31.28,14413
1781,2022-09-29,18.17,14414
1781,2022-05-03,40.7,14415
1782,2022-02-22,36.33,14416
1782,2022-05-21,26.14,14417
1782,2022-12-24,1.68,14418
1782,2022-07-18,25.12,14419
1783,2022-10-09,19.75,14420
1783,2022-05-12,34.76,14421
1783,2022-07-25,13.76,14422
1783,2022-03-24,27.36,14423
1784,2022-08-08,20.93,14424
1784,2022-02-10,6.41,14425
1784,2022-12-17,13.68,14426
1784,2022-08-25,19.14,14427
1785,2022-09-21,34.07,14428
1785,2022-09-16,45.43,14429
1785,2022-05-25,4.41,14430
1785,2022-11-01,32.25,14431
1786,2022-03-12,45.25,14432
1786,2022-10-07,47.54,14433
1787,2022-05-11,33.56,14434
1787,2022-10-05,49.24,14435
1787,2022-02-14,36.53,14436
1788,2022-03-24,11.0,14437
1789,2022-12-17,8.83,14438
1789,2022-12-25,45.54,14439
1789,2022-05-03,29.98,14440
1790,2022-07-30,17.74,14441
1790,2022-05-10,20.66,14442
1790,2022-01-31,8.77,14443
1790,2022-05-15,4.96,14444
1791,2022-02-28,33.72,14445
1792,2022-06-29,8.09,14446
1792,2022-11-13,6.7,14447
1793,2022-05-30,48.09,14448
1794,2022-02-06,34.01,14449
1794,2022-07-02,12.0,14450
1795,2022-03-12,8.86,14451
1795,2022-09-08,21.48,14452
1795,2022-09-26,48.82,14453
1795,2022-07-30,23.57,14454
1796,2022-05-05,8.25,14455
1796,2022-11-14,2.93,14456
1797,2022-01-10,47.85,14457
1797,2022-06-17,14.56,14458
1797,2022-12-07,31.22,14459
1798,2022-10-23,15.61,14460
1798,2022-05-09,5.85,14461
1798,2022-12-30,28.41,14462
1798,2022-02-12,19.52,14463
1799,2022-10-12,35.08,14464
1799,2022-03-13,11.07,14465
1799,2022-05-24,42.97,14466
1799,2022-02-21,31.95,14467
1800,2022-06-29,14.94,14468
1800,2022-01-16,29.24,14469
1800,2022-11-06,45.37,14470
1800,2022-05-06,45.88,14471
1801,2022-12-05,49.73,14472
1801,2022-11-03,24.29,14473
1802,2022-04-18,5.0,14474
1802,2022-03-30,20.0,14475
1803,2022-11-01,20.85,14476
1804,2022-07-14,33.14,14477
1804,2022-03-01,30.81,14478
1804,2022-02-01,23.32,14479
1805,2022-10-02,38.88,14480
1805,2022-11-23,4.15,14481
1805,2022-03-01,39.83,14482
1805,2022-12-12,16.45,14483
1806,2022-11-19,35.17,14484
1806,2022-09-13,1.0,14485
1807,2022-11-29,16.99,14486
1807,2022-09-17,22.18,14487
1807,2022-11-05,5.77,14488
1808,2022-04-28,10.22,14489
1809,2022-07-11,10.23,14490
1809,2022-02-10,35.39,14491
1809,2022-12-04,32.21,14492
1809,2022-01-30,33.88,14493
1810,2022-12-24,40.8,14494
1810,2022-05-19,36.71,14495
1810,2022-06-11,9.41,14496
1811,2022-07-11,44.7,14497
1811,2022-01-09,43.83,14498
1812,2022-06-20,10.9,14499
1812,2022-05-20,5.63,14500
1812,2022-03-18,48.24,14501
1812,2022-08-01,30.5,14502
1813,2022-06-08,16.89,14503
1814,2022-01-03,37.29,14504
1815,2022-09-07,49.61,14505
1815,2022-11-09,24.29,14506
1816,2022-03-25,2.27,14507
1817,2022-12-04,47.21,14508
1818,2022-03-07,5.32,14509
1819,2022-04-10,25.95,14510
1819,2022-03-04,34.72,14511
1820,2022-03-22,13.63,14512
1821,2022-06-25,38.11,14513
1821,2022-12-08,9.69,14514
1821,2022-09-27,34.51,14515
1821,2022-11-24,35.8,14516
1822,2022-04-09,29.81,14517
1822,2022-10-12,11.37,14518
1822,2022-08-04,46.75,14519
1822,2022-05-07,2.21,14520
1823,2022-04-20,11.55,14521
1823,2022-11-22,12.72,14522
1823,2022-01-03,17.56,14523
1824,2022-06-12,42.53,14524
1824,2022-11-26,32.35,14525
1824,2022-05-29,12.69,14526
1825,2022-02-27,7.17,14527
1825,2022-02-13,1.04,14528
1825,2022-06-15,44.52,14529
1826,2022-05-13,14.79,14530
1827,2022-07-26,23.82,14531
1828,2022-03-10,22.92,14532
1829,2022-04-25,7.02,14533
1829,2022-09-14,13.68,14534
1829,2022-12-11,25.99,14535
1830,2022-11-18,36.02,14536
1830,2022-05-04,13.15,14537
1830,2022-10-10,41.11,14538
1830,2022-03-09,8.78,14539
1831,2022-12-03,41.36,14540
1831,2022-10-09,23.92,14541
1832,2022-02-27,17.7,14542
1832,2022-09-06,42.19,14543
1832,2022-05-19,46.02,14544
1833,2022-10-24,48.16,14545
1833,2022-12-19,46.98,14546
1833,2022-03-26,15.57,14547
1834,2022-11-04,18.61,14548
1834,2022-12-04,36.87,14549
1834,2022-11-29,42.35,14550
1834,2022-09-06,18.26,14551
1835,2022-12-12,3.08,14552
1836,2022-06-23,21.22,14553
1836,2022-05-29,5.64,14554
1836,2022-02-06,15.92,14555
1836,2022-07-26,49.88,14556
1837,2022-09-18,35.48,14557
1837,2022-12-21,15.88,14558
1837,2022-08-24,5.38,14559
1837,2022-12-18,40.19,14560
1838,2022-03-09,7.24,14561
1838,2022-01-25,42.21,14562
1838,2022-10-16,21.54,14563
1838,2022-12-26,11.79,14564
1839,2022-11-08,29.39,14565
1840,2022-05-27,14.85,14566
1840,2022-04-01,19.04,14567
1841,2022-08-04,44.72,14568
1841,2022-11-11,40.69,14569
1842,2022-11-07,12.25,14570
1842,2022-09-06,23.42,14571
1843,2022-11-09,14.39,14572
1843,2022-10-03,6.75,14573
1843,2022-08-25,26.84,14574
1844,2022-09-24,36.05,14575
1844,2022-05-15,48.67,14576
1845,2022-12-06,47.47,14577
1845,2022-04-30,4.41,14578
1845,2022-11-28,20.0,14579
1845,2022-01-24,48.92,14580
1846,2022-12-30,19.74,14581
1846,2022-09-14,3.86,14582
1846,2022-07-06,5.3,14583
1847,2022-01-16,46.57,14584
1848,2022-06-22,28.67,14585
1848,2022-04-04,27.14,14586
1848,2022-01-17,11.35,14587
1849,2022-05-15,11.41,14588
1849,2022-08-29,33.33,14589
1849,2022-01-26,17.69,14590
1850,2022-07-25,45.8,14591
1850,2022-06-01,25.6,14592
1851,2022-04-29,1.83,14593
1851,2022-12-27,13.2,14594
1851,2022-10-15,37.39,14595
1851,2022-02-28,11.54,14596
1852,2022-10-15,5.91,14597
1852,2022-03-24,13.67,14598
1852,2022-02-22,6.86,14599
1853,2022-04-22,21.81,14600
1853,2022-09-30,21.7,14601
1854,2022-04-22,3.83,14602
1855,2022-01-06,31.22,14603
1855,2022-07-04,43.02,14604
1856,2022-02-02,36.9,14605
1857,2022-07-08,29.27,14606
1857,2022-04-17,10.66,14607
1858,2022-07-17,12.02,14608
1858,2022-05-31,49.11,14609
1858,2022-09-10,47.33,14610
1858,2022-09-23,34.9,14611
1859,2022-11-05,41.98,14612
1859,2022-01-28,31.89,14613
1859,2022-02-02,16.76,14614
1860,2022-10-14,8.94,14615
1860,2022-01-02,46.94,14616
1861,2022-04-06,45.47,14617
1861,2022-02-24,9.91,14618
1862,2022-09-16,38.38,14619
1862,2022-07-19,28.14,14620
1863,2022-12-20,33.17,14621
1864,2022-12-31,26.99,14622
1864,2022-10-19,31.41,14623
1864,2022-06-29,33.4,14624
1865,2022-09-15,33.89,14625
1865,2022-11-25,18.15,14626
1865,2022-06-09,19.54,14627
1865,2022-02-23,46.28,14628
1866,2022-07-26,20.64,14629
1866,2022-05-11,26.65,14630
1866,2022-07-16,48.73,14631
1866,2022-08-23,17.34,14632
1867,2022-11-05,25.97,14633
1867,2022-10-07,2.93,14634
1867,2022-03-16,27.26,14635
1868,2022-02-11,26.87,14636
1868,2022-06-26,25.38,14637
1868,2022-08-23,43.71,14638
1869,2022-11-27,10.78,14639
1869,2022-05-01,19.13,14640
1869,2022-11-24,30.1,14641
1869,2022-07-04,35.31,14642
1870,2022-01-14,29.79,14643
1870,2022-04-18,12.35,14644
1870,2022-03-26,32.12,14645
1871,2022-05-20,30.71,14646
1872,2022-02-03,7.7,14647
1872,2022-08-12,12.09,14648
1873,2022-02-26,7.43,14649
1873,2022-08-02,22.1,14650
1874,2022-03-22,37.27,14651
1874,2022-12-06,17.38,14652
1874,2022-06-02,48.87,14653
1874,2022-02-21,18.88,14654
1875,2022-04-01,25.76,14655
1875,2022-05-23,33.52,14656
1875,2022-08-03,34.65,14657
1876,2022-09-09,27.71,14658
1876,2022-04-20,43.67,14659
1877,2022-04-26,10.95,14660
1877,2022-09-30,35.85,14661
1877,2022-11-14,25.12,14662
1878,2022-03-07,46.05,14663
1878,2022-08-30,3.82,14664
1879,2022-03-03,37.42,14665
1879,2022-02-06,5.88,14666
1879,2022-01-18,31.79,14667
1880,2022-04-03,49.55,14668
1881,2022-10-16,38.05,14669
1881,2022-04-24,13.96,14670
1881,2022-10-28,43.58,14671
1881,2022-12-02,16.73,14672
1882,2022-09-25,11.89,14673
1882,2022-06-08,47.84,14674
1882,2022-03-08,46.54,14675
1882,2022-12-06,21.51,14676
1883,2022-07-05,43.01,14677
1883,2022-08-01,27.93,14678
1883,2022-11-25,9.5,14679
1884,2022-09-26,18.8,14680
1884,2022-06-03,5.19,14681
1884,2022-04-03,23.43,14682
1884,2022-09-14,15.69,14683
1885,2022-07-20,2.34,14684
1886,2022-12-06,30.52,14685
1886,2022-12-08,49.43,14686
1886,2022-02-26,33.86,14687
1887,2022-11-05,12.52,14688
1887,2022-09-01,29.78,14689
1888,2022-11-30,27.1,14690
1888,2022-03-16,41.84,14691
1888,2022-06-27,29.63,14692
1889,2022-01-01,12.95,14693
1889,2022-05-24,2.14,14694
1890,2022-02-22,23.18,14695
1890,2022-06-24,3.66,14696
1890,2022-07-08,18.06,14697
1891,2022-01-29,41.42,14698
1892,2022-08-12,26.56,14699
1893,2022-06-19,47.41,14700
1893,2022-02-03,21.17,14701
1893,2022-07-10,38.34,14702
1894,2022-06-19,6.95,14703
1895,2022-03-17,45.2,14704
1896,2022-11-11,33.83,14705
1896,2022-08-15,48.13,14706
1896,2022-04-30,27.57,14707
1897,2022-05-29,28.35,14708
1897,2022-11-11,27.71,14709
1898,2022-11-18,8.34,14710
1898,2022-05-06,23.54,14711
1899,2022-08-26,21.2,14712
1899,2022-03-04,10.32,14713
1899,2022-09-10,31.6,14714
1900,2022-04-20,41.4,14715
1900,2022-03-28,47.42,14716
1900,2022-08-05,31.67,14717
1901,2022-09-11,26.44,14718
1901,2022-05-19,49.5,14719
1901,2022-11-30,27.7,14720
1902,2022-02-04,21.52,14721
1902,2022-01-07,48.12,14722
1902,2022-07-17,11.99,14723
1902,2022-09-05,23.26,14724
1903,2022-04-29,18.38,14725
1904,2022-01-01,1.45,14726
1904,2022-04-19,3.27,14727
1904,2022-03-10,29.93,14728
1905,2022-06-27,11.49,14729
1906,2022-12-07,2.04,14730
1907,2022-06-07,41.28,14731
1907,2022-09-07,46.34,14732
1907,2022-12-09,21.67,14733
1908,2022-04-21,45.31,14734
1908,2022-01-20,15.0,14735
1909,2022-03-10,24.29,14736
1909,2022-03-08,13.87,14737
1909,2022-03-26,18.15,14738
1910,2022-10-03,42.49,14739
1910,2022-03-27,18.95,14740
1911,2022-12-04,47.78,14741
1911,2022-05-20,42.75,14742
1911,2022-05-23,33.77,14743
1911,2022-11-20,19.73,14744
1912,2022-01-26,46.18,14745
1912,2022-05-12,34.45,14746
1912,2022-09-13,8.3,14747
1912,2022-11-28,6.01,14748
1913,2022-01-12,32.65,14749
1913,2022-04-01,24.34,14750
1913,2022-10-14,9.2,14751
1914,2022-06-28,38.35,14752
1914,2022-09-04,24.28,14753
1914,2022-07-07,44.95,14754
1915,2022-12-08,38.96,14755
1915,2022-09-06,18.64,14756
1916,2022-11-18,31.05,14757
1917,2022-04-02,1.96,14758
1918,2022-07-10,1.53,14759
1918,2022-11-03,41.77,14760
1919,2022-06-27,3.65,14761
1919,2022-02-08,5.81,14762
1919,2022-07-09,27.25,14763
1919,2022-11-04,46.35,14764
1920,2022-08-16,36.34,14765
1920,2022-08-17,16.85,14766
1920,2022-12-01,6.13,14767
1920,2022-02-06,11.3,14768
1921,2022-02-01,3.56,14769
1922,2022-09-29,39.81,14770
1923,2022-10-21,32.99,14771
1923,2022-06-08,48.35,14772
1923,2022-02-19,38.1,14773
1924,2022-02-18,19.84,14774
1925,2022-08-06,25.69,14775
1926,2022-01-13,33.57,14776
1926,2022-06-27,23.98,14777
1927,2022-06-04,26.01,14778
1927,2022-06-20,35.54,14779
1927,2022-08-27,13.98,14780
1928,2022-01-14,6.11,14781
1928,2022-09-22,32.55,14782
1929,2022-12-30,48.31,14783
1929,2022-05-06,1.98,14784
1930,2022-06-24,29.09,14785
1931,2022-04-04,14.78,14786
1931,2022-10-20,22.8,14787
1931,2022-04-06,33.46,14788
1932,2022-03-18,11.81,14789
1933,2022-02-07,28.88,14790
1933,2022-07-16,15.67,14791
1933,2022-04-21,16.11,14792
1933,2022-12-25,42.22,14793
1934,2022-10-11,28.33,14794
1934,2022-03-22,27.86,14795
1934,2022-06-11,29.67,14796
1934,2022-10-03,27.32,14797
1935,2022-04-06,17.54,14798
1935,2022-02-08,15.7,14799
1935,2022-04-12,26.84,14800
1936,2022-08-31,31.78,14801
1936,2022-10-08,27.89,14802
1936,2022-02-05,42.65,14803
1937,2022-07-19,34.26,14804
1937,2022-10-26,41.11,14805
1938,2022-02-15,10.43,14806
1938,2022-05-09,38.35,14807
1939,2022-11-20,6.6,14808
1939,2022-12-28,19.59,14809
1940,2022-07-03,30.75,14810
1940,2022-07-05,39.5,14811
1941,2022-08-27,1.97,14812
1941,2022-01-20,7.35,14813
1942,2022-05-10,22.87,14814
1942,2022-08-08,16.78,14815
1943,2022-08-03,27.67,14816
1943,2022-06-22,39.59,14817
1943,2022-12-06,47.03,14818
1944,2022-10-05,48.88,14819
1945,2022-08-09,45.92,14820
1945,2022-03-23,25.7,14821
1946,2022-04-19,21.08,14822
1946,2022-07-21,24.84,14823
1947,2022-02-24,33.06,14824
1948,2022-06-24,2.84,14825
1948,2022-09-04,16.61,14826
1948,2022-04-30,18.56,14827
1948,2022-12-18,9.99,14828
1949,2022-05-13,31.78,14829
1949,2022-08-08,21.77,14830
1949,2022-06-28,44.03,14831
1949,2022-11-20,39.09,14832
1950,2022-02-23,7.94,14833
1951,2022-02-28,22.65,14834
1951,2022-02-07,20.73,14835
1952,2022-11-02,15.06,14836
1952,2022-08-14,21.47,14837
1952,2022-11-20,5.46,14838
1953,2022-02-12,1.22,14839
1953,2022-09-04,1.68,14840
1954,2022-08-09,35.44,14841
1954,2022-01-15,27.56,14842
1954,2022-04-18,41.52,14843
1955,2022-12-19,45.7,14844
1955,2022-06-16,10.17,14845
1956,2022-03-10,7.5,14846
1956,2022-12-30,11.4,14847
1956,2022-09-07,18.78,14848
1957,2022-10-10,9.47,14849
1958,2022-07-09,2.36,14850
1958,2022-02-26,25.92,14851
1958,2022-09-22,10.33,14852
1958,2022-03-29,35.32,14853
1959,2022-01-02,39.75,14854
1959,2022-09-28,43.93,14855
1960,2022-05-14,6.37,14856
1960,2022-12-03,38.6,14857
1960,2022-06-30,31.72,14858
1961,2022-08-05,43.18,14859
1962,2022-06-21,29.34,14860
1963,2022-12-29,40.53,14861
1963,2022-04-09,11.77,14862
1963,2022-09-01,40.06,14863
1963,2022-10-21,46.98,14864
1964,2022-09-07,15.67,14865
1964,2022-07-09,47.98,14866
1965,2022-04-15,30.13,14867
1965,2022-06-10,4.78,14868
1965,2022-06-18,8.95,14869
1966,2022-08-29,18.7,14870
1966,2022-01-21,17.29,14871
1967,2022-05-02,30.72,14872
1968,2022-10-20,21.78,14873
1969,2022-05-05,48.62,14874
1969,2022-05-05,42.68,14875
1969,2022-06-21,34.31,14876
1969,2022-05-06,21.08,14877
1970,2022-01-28,47.61,14878
1970,2022-05-05,33.9,14879
1970,2022-11-11,29.59,14880
1970,2022-01-19,39.13,14881
1971,2022-07-10,9.48,14882
1972,2022-04-25,15.44,14883
1972,2022-07-06,6.91,14884
1973,2022-04-19,3.99,14885
1973,2022-04-08,43.64,14886
1973,2022-09-12,23.54,14887
1973,2022-12-12,45.01,14888
1974,2022-01-13,22.23,14889
1974,2022-01-17,47.53,14890
1975,2022-06-18,25.77,14891
1975,2022-06-02,5.12,14892
1975,2022-04-01,39.35,14893
1975,2022-06-09,37.89,14894
1976,2022-04-05,3.08,14895
1976,2022-09-15,26.73,14896
1976,2022-01-21,10.14,14897
1977,2022-05-06,42.65,14898
1977,2022-06-20,39.33,14899
1977,2022-05-24,48.46,14900
1978,2022-11-11,5.46,14901
1979,2022-04-06,49.71,14902
1980,2022-04-05,32.52,14903
1981,2022-10-06,29.73,14904
1981,2022-03-09,4.8,14905
1981,2022-03-18,22.18,14906
1981,2022-06-27,10.14,14907
1982,2022-03-22,28.65,14908
1982,2022-02-17,32.71,14909
1983,2022-09-11,15.98,14910
1983,2022-01-27,12.94,14911
1983,2022-09-26,6.5,14912
1984,2022-08-23,19.71,14913
1984,2022-11-06,23.6,14914
1984,2022-01-27,6.54,14915
1985,2022-04-12,49.09,14916
1986,2022-05-13,37.59,14917
1986,2022-06-26,19.39,14918
1987,2022-05-29,24.78,14919
1987,2022-09-07,29.17,14920
1987,2022-04-24,3.99,14921
1987,2022-08-10,35.03,14922
1988,2022-11-22,48.45,14923
1988,2022-05-30,28.42,14924
1988,2022-07-04,11.12,14925
1988,2022-01-21,41.02,14926
1989,2022-08-31,33.39,14927
1990,2022-06-27,31.49,14928
1990,2022-02-10,7.54,14929
1991,2022-02-21,17.05,14930
1991,2022-12-05,44.81,14931
1991,2022-11-20,30.52,14932
1992,2022-05-01,21.52,14933
1992,2022-10-28,16.6,14934
1992,2022-04-10,35.79,14935
1992,2022-07-19,33.85,14936
1993,2022-09-23,1.4,14937
1993,2022-05-02,21.39,14938
1994,2022-09-02,38.48,14939
1994,2022-01-06,13.68,14940
1995,2022-07-16,29.3,14941
1995,2022-12-02,2.76,14942
1995,2022-04-16,24.6,14943
1996,2022-05-08,22.44,14944
1996,2022-11-24,13.05,14945
1997,2022-10-15,48.06,14946
1997,2022-06-28,6.45,14947
1997,2022-10-27,5.38,14948
1997,2022-04-08,2.39,14949
1998,2022-11-10,42.41,14950
1999,2022-07-09,49.19,14951
1999,2022-08-30,35.69,14952
1999,2022-11-05,2.48,14953
1999,2022-06-02,30.47,14954
2000,2022-07-19,8.73,14955
2000,2022-01-02,44.83,14956
2000,2022-10-16,9.68,14957
2001,2022-02-04,41.69,14958
2001,2022-05-22,49.12,14959
2001,2022-10-15,38.85,14960
2001,2022-11-06,25.09,14961
2002,2022-10-31,17.5,14962
2002,2022-10-29,9.16,14963
2002,2022-12-26,32.14,14964
2002,2022-07-22,33.61,14965
2003,2022-01-30,45.78,14966
2003,2022-12-16,33.98,14967
2003,2022-04-29,38.68,14968
2004,2022-06-17,14.34,14969
2004,2022-03-15,21.14,14970
2004,2022-02-10,27.82,14971
2004,2022-03-30,49.89,14972
2005,2022-09-18,15.22,14973
2005,2022-06-07,29.44,14974
2005,2022-08-28,18.1,14975
2005,2022-12-06,27.17,14976
2006,2022-07-13,40.38,14977
2006,2022-07-16,5.92,14978
2006,2022-04-18,29.6,14979
2006,2022-11-10,3.94,14980
2007,2022-11-03,24.46,14981
2007,2022-01-17,11.06,14982
2008,2022-01-16,37.48,14983
2009,2022-03-22,3.42,14984
2009,2022-11-06,35.56,14985
2010,2022-01-31,36.79,14986
2011,2022-07-09,19.65,14987
2011,2022-08-15,3.46,14988
2012,2022-05-23,46.41,14989
2013,2022-06-29,33.75,14990
2013,2022-06-27,48.55,14991
2013,2022-07-09,9.03,14992
2013,2022-09-12,22.9,14993
2014,2022-01-23,6.65,14994
2015,2022-10-02,42.0,14995
2015,2022-11-03,26.43,14996
2015,2022-11-29,31.43,14997
2016,2022-12-31,3.93,14998
2016,2022-08-18,43.02,14999
2016,2022-06-02,25.46,15000
2016,2022-08-08,35.23,15001
2017,2022-06-06,46.19,15002
2017,2022-05-14,6.61,15003
2017,2022-12-08,9.7,15004
2018,2022-03-03,4.44,15005
2019,2022-10-17,28.46,15006
2019,2022-01-16,40.28,15007
2020,2022-10-08,28.5,15008
2020,2022-11-05,21.34,15009
2020,2022-04-22,32.01,15010
2021,2022-06-28,1.83,15011
2021,2022-06-08,3.47,15012
2021,2022-11-24,18.44,15013
2021,2022-04-21,29.92,15014
2022,2022-06-03,19.79,15015
2022,2022-07-01,25.78,15016
2022,2022-12-03,2.19,15017
2022,2022-03-13,26.62,15018
2023,2022-11-09,4.69,15019
2024,2022-07-17,12.78,15020
2024,2022-09-06,40.9,15021
2025,2022-10-28,27.38,15022
2025,2022-01-27,48.21,15023
2025,2022-09-09,42.71,15024
2026,2022-11-25,14.43,15025
2026,2022-05-29,6.47,15026
2026,2022-09-30,34.08,15027
2026,2022-08-04,15.56,15028
2027,2022-12-05,18.83,15029
2028,2022-01-24,45.43,15030
2028,2022-05-26,6.02,15031
2028,2022-02-21,37.57,15032
2029,2022-08-08,14.91,15033
2030,2022-04-22,37.77,15034
2030,2022-02-25,46.97,15035
2030,2022-02-13,1.3,15036
2030,2022-06-24,40.27,15037
2031,2022-07-05,47.52,15038
2031,2022-07-14,12.02,15039
2032,2022-11-23,32.06,15040
2033,2022-02-23,32.62,15041
2033,2022-02-20,3.14,15042
2034,2022-10-03,24.94,15043
2034,2022-11-14,21.66,15044
2034,2022-04-06,27.26,15045
2035,2022-09-27,30.9,15046
2035,2022-05-29,20.52,15047
2035,2022-08-23,18.32,15048
2036,2022-03-24,40.79,15049
2036,2022-02-22,40.5,15050
2037,2022-02-08,11.24,15051
2037,2022-01-12,12.1,15052
2038,2022-07-08,43.3,15053
2038,2022-03-01,19.57,15054
2038,2022-11-24,5.05,15055
2038,2022-06-22,3.58,15056
2039,2022-10-18,21.93,15057
2039,2022-11-10,2.91,15058
2039,2022-02-20,45.64,15059
2040,2022-07-20,45.93,15060
2040,2022-10-19,11.44,15061
2040,2022-08-30,18.99,15062
2040,2022-10-09,40.96,15063
2041,2022-12-06,39.1,15064
2042,2022-09-28,41.3,15065
2042,2022-01-28,6.12,15066
2042,2022-04-11,18.48,15067
2043,2022-11-14,42.24,15068
2043,2022-03-10,39.51,15069
2043,2022-04-10,20.64,15070
2044,2022-04-09,29.24,15071
2044,2022-02-20,14.12,15072
2044,2022-02-06,10.44,15073
2045,2022-04-16,8.42,15074
2045,2022-08-02,32.7,15075
2045,2022-12-31,13.5,15076
2046,2022-12-09,28.22,15077
2047,2022-02-16,22.07,15078
2047,2022-09-05,7.68,15079
2047,2022-04-10,41.28,15080
2047,2022-05-22,19.07,15081
2048,2022-09-18,41.21,15082
2048,2022-07-28,26.22,15083
2049,2022-12-28,42.2,15084
2050,2022-08-21,7.45,15085
2050,2022-02-23,16.99,15086
2050,2022-11-09,44.98,15087
2051,2022-11-26,48.04,15088
2051,2022-11-16,33.09,15089
2052,2022-01-01,15.6,15090
2052,2022-05-20,23.47,15091
2052,2022-12-11,7.64,15092
2053,2022-07-30,32.35,15093
2053,2022-02-26,21.76,15094
2053,2022-01-25,16.96,15095
2053,2022-09-24,16.54,15096
2054,2022-02-21,7.83,15097
2055,2022-08-16,4.64,15098
2055,2022-10-26,9.76,15099
2055,2022-05-19,37.36,15100
2055,2022-01-01,38.56,15101
2056,2022-08-08,36.0,15102
2056,2022-06-06,30.62,15103
2056,2022-12-31,45.28,15104
2056,2022-01-16,25.96,15105
2057,2022-01-18,20.02,15106
2058,2022-04-23,17.27,15107
2058,2022-05-27,33.23,15108
2059,2022-04-10,26.69,15109
2059,2022-03-23,27.33,15110
2059,2022-02-04,2.98,15111
2060,2022-04-28,27.43,15112
2060,2022-02-19,26.02,15113
2060,2022-09-19,33.68,15114
2061,2022-04-25,26.75,15115
2062,2022-06-18,37.44,15116
2062,2022-11-23,38.0,15117
2062,2022-06-01,21.93,15118
2063,2022-08-09,26.51,15119
2063,2022-08-12,17.19,15120
2064,2022-01-06,26.56,15121
2064,2022-10-23,13.78,15122
2065,2022-03-23,37.07,15123
2065,2022-11-07,30.97,15124
2066,2022-05-05,23.3,15125
2066,2022-12-25,37.16,15126
2066,2022-11-07,29.61,15127
2066,2022-12-31,9.14,15128
2067,2022-12-05,7.27,15129
2067,2022-10-06,3.55,15130
2068,2022-05-24,31.25,15131
2068,2022-07-25,32.62,15132
2068,2022-07-16,40.61,15133
2068,2022-05-21,33.59,15134
2069,2022-06-21,38.54,15135
2069,2022-04-14,19.29,15136
2070,2022-09-05,37.32,15137
2071,2022-08-10,13.85,15138
2072,2022-08-18,11.84,15139
2072,2022-07-05,9.94,15140
2073,2022-08-14,17.25,15141
2074,2022-03-02,12.47,15142
2074,2022-09-09,2.21,15143
2075,2022-11-23,8.81,15144
2075,2022-08-23,44.42,15145
2075,2022-08-01,10.08,15146
2076,2022-12-11,6.87,15147
2076,2022-03-02,15.68,15148
2076,2022-09-19,36.01,15149
2076,2022-06-29,3.47,15150
2077,2022-02-27,35.4,15151
2078,2022-01-23,19.84,15152
2079,2022-03-09,19.0,15153
2079,2022-07-07,49.58,15154
2080,2022-10-18,5.61,15155
2080,2022-09-16,27.48,15156
2080,2022-11-24,19.86,15157
2081,2022-04-15,17.33,15158
2082,2022-12-22,42.11,15159
2082,2022-07-24,14.15,15160
2083,2022-08-24,22.34,15161
2084,2022-01-14,8.6,15162
2084,2022-10-19,27.85,15163
2084,2022-12-21,8.54,15164
2084,2022-04-07,27.08,15165
2085,2022-05-18,8.72,15166
2086,2022-11-10,25.55,15167
